date,close,osef,osef,osef,osef,close
08/06/2007,64.76,66.70,66.83,64.56,284,64.76
07/06/2007,66.93,65.90,67.42,65.82,275,66.93
06/06/2007,65.96,65.67,66.31,65.21,222,65.96
05/06/2007,65.61,66.05,66.20,65.23,200,65.61
04/06/2007,66.21,64.87,66.48,64.53,228,66.21
01/06/2007,65.08,64.23,65.25,63.80,225,65.08
31/05/2007,64.01,63.31,64.27,62.43,275,64.01
30/05/2007,63.49,63.26,63.87,62.88,215,63.49
29/05/2007,63.15,64.98,65.24,62.54,221,63.15
25/05/2007,65.20,64.48,65.30,64.21,144,65.20
24/05/2007,64.18,65.72,66.15,63.82,212,64.18
23/05/2007,65.77,65.61,66.20,65.05,230,65.77
22/05/2007,64.97,66.27,66.35,64.80,24,64.97
21/05/2007,66.27,64.95,66.38,64.45,114,66.27
18/05/2007,64.94,64.92,65.64,64.57,173,64.94
17/05/2007,64.86,62.62,65.09,62.48,267,64.86
16/05/2007,62.55,63.15,63.30,61.90,216,62.55
15/05/2007,63.17,62.54,63.30,62.07,185,63.17
14/05/2007,62.46,62.42,63.07,62.14,200,62.46
11/05/2007,62.37,61.89,62.56,61.68,216,62.37
10/05/2007,61.81,61.57,62.50,61.38,256,61.81
09/05/2007,61.55,62.18,62.48,60.68,275,61.55
08/05/2007,62.26,61.64,62.58,61.21,277,62.26
07/05/2007,61.47,61.71,62.06,60.85,248,61.47
04/05/2007,61.93,63.25,63.44,61.56,232,61.93
03/05/2007,63.19,63.48,64.09,62.74,213,63.19
02/05/2007,63.68,64.43,64.67,63.05,239,63.68
01/05/2007,64.40,65.66,66.15,64.15,263,64.40
30/04/2007,65.71,66.36,66.65,65.53,225,65.71
27/04/2007,66.46,65.30,66.70,64.58,218,66.46
26/04/2007,65.06,65.68,66.40,64.82,213,65.06
25/04/2007,65.84,64.61,65.92,64.52,199,65.84
24/04/2007,64.58,65.75,66.30,64.10,253,64.58
23/04/2007,65.89,64.11,65.96,63.70,190,65.89
20/04/2007,63.38,61.79,63.60,61.77,31,63.38
19/04/2007,61.83,62.99,63.27,61.34,84,61.83
18/04/2007,63.13,63.25,63.41,62.40,118,63.13
17/04/2007,63.10,63.60,64.64,63.05,217,63.10
16/04/2007,63.61,63.41,64.21,62.55,231,63.61
13/04/2007,63.63,63.90,64.58,63.38,229,63.63
12/04/2007,63.85,61.92,63.96,61.86,269,63.85
11/04/2007,62.01,61.81,62.56,61.53,248,62.01
10/04/2007,61.89,61.72,62.28,61.35,241,61.89
09/04/2007,61.51,64.29,64.36,61.35,274,61.51
05/04/2007,64.28,64.39,64.94,63.60,203,64.28
04/04/2007,64.38,64.52,65.09,63.56,254,64.38
03/04/2007,64.64,65.80,65.94,63.96,200,64.64
02/04/2007,65.94,66.03,66.69,65.08,208,65.94
30/03/2007,65.87,66.05,66.78,65.51,247,65.87
29/03/2007,66.03,64.03,66.50,63.50,301,66.03
28/03/2007,64.08,64.40,64.96,63.36,245,64.08
27/03/2007,62.93,62.83,68.09,62.24,191,62.93
26/03/2007,62.91,62.34,63.30,62.34,229,62.91
23/03/2007,62.28,61.97,62.65,61.25,210,62.28
22/03/2007,61.69,60.02,62.05,59.95,236,61.69
21/03/2007,59.61,59.65,60.13,59.21,199,59.61
20/03/2007,56.73,56.67,57.58,56.10,38,56.73
19/03/2007,56.59,57.11,57.59,56.30,114,56.59
16/03/2007,57.11,57.53,58.29,56.17,149,57.11
15/03/2007,57.55,58.20,58.64,57.40,197,57.55
14/03/2007,58.16,58.17,58.44,57.30,226,58.16
13/03/2007,57.93,59.01,59.95,57.75,291,57.93
12/03/2007,58.91,59.96,59.96,58.60,256,58.91
09/03/2007,60.05,61.71,61.83,59.87,248,60.05
08/03/2007,61.64,61.74,62.30,61.20,239,61.64
07/03/2007,61.82,60.79,62.10,60.64,253,61.82
06/03/2007,60.69,59.89,60.80,59.65,223,60.69
05/03/2007,60.07,61.30,61.30,59.55,230,60.07
02/03/2007,61.64,61.84,62.40,61.16,178,61.64
01/03/2007,62.00,61.82,62.49,60.80,242,62.00
28/02/2007,61.79,60.28,62.10,59.92,270,61.79
27/02/2007,61.46,61.44,62.25,60.06,291,61.46
26/02/2007,61.39,60.88,61.75,60.65,203,61.39
23/02/2007,61.14,60.72,61.80,60.50,261,61.14
22/02/2007,60.95,60.13,61.25,59.61,259,60.95
21/02/2007,60.07,58.89,60.63,58.07,243,60.07
20/02/2007,58.07,58.87,59.25,57.32,78,58.07
16/02/2007,59.39,58.04,59.45,57.59,183,59.39
15/02/2007,57.99,58.03,58.51,56.62,213,57.99
14/02/2007,58.00,59.03,59.26,57.50,254,58.00
13/02/2007,59.06,57.61,59.60,57.24,266,59.06
12/02/2007,57.81,59.68,59.76,57.38,277,57.81
09/02/2007,59.89,59.78,60.80,59.30,316,59.89
08/02/2007,59.71,57.73,59.87,57.30,301,59.71
07/02/2007,57.71,59.12,59.85,57.25,335,57.71
06/02/2007,58.88,58.90,59.99,58.50,276,58.88
05/02/2007,58.74,59.25,59.95,58.46,251,58.74
02/02/2007,59.02,57.39,59.25,57.05,213,59.02
01/02/2007,57.30,57.89,58.86,57.10,282,57.30
31/01/2007,58.14,56.90,58.20,55.75,315,58.14
30/01/2007,56.97,53.87,57.05,53.82,-,56.97
29/01/2007,54.01,55.63,55.96,53.75,-,54.01
26/01/2007,55.42,54.33,55.58,54.20,-,55.42
25/01/2007,54.23,55.39,55.90,54.10,-,54.23
24/01/2007,55.37,54.97,55.45,53.66,-,55.37
23/01/2007,55.04,52.64,55.15,52.41,-,55.04
22/01/2007,51.13,52.09,53.44,50.80,-,51.13
19/01/2007,51.99,50.47,52.05,50.12,-,51.99
18/01/2007,50.48,52.40,52.69,49.90,-,50.48
17/01/2007,52.24,51.20,52.40,50.28,-,52.24
16/01/2007,51.21,52.94,53.55,50.53,-,51.21
12/01/2007,52.99,52.07,53.11,51.56,-,52.99
11/01/2007,51.88,53.59,54.73,51.80,-,51.88
10/01/2007,54.02,55.75,55.81,53.44,-,54.02
09/01/2007,55.64,56.12,56.20,53.88,-,55.64
08/01/2007,56.09,56.24,57.72,55.10,-,56.09
05/01/2007,56.31,55.41,56.40,54.90,-,56.31
04/01/2007,55.59,58.35,58.58,55.39,-,55.59
03/01/2007,58.32,60.95,60.97,57.72,-,58.32
02/01/2007,61.05,60.98,61.55,60.41,-,61.05
29/12/2006,61.05,60.50,61.20,59.90,-,61.05
28/12/2006,60.53,60.41,60.85,60.05,-,60.53
27/12/2006,60.34,60.91,61.34,60.25,-,60.34
26/12/2006,61.10,62.44,63.20,60.50,-,61.10
22/12/2006,62.41,62.67,63.09,62.10,-,62.41
21/12/2006,62.66,63.58,63.59,62.30,-,62.66
20/12/2006,63.72,63.50,64.15,63.18,-,63.72
19/12/2006,63.15,62.19,63.45,61.65,-,63.15
18/12/2006,62.21,63.20,63.50,62.07,-,62.21
15/12/2006,63.43,62.52,63.50,62.28,-,63.43
14/12/2006,62.51,61.52,62.80,61.41,-,62.51
13/12/2006,61.37,60.97,61.85,60.74,-,61.37
12/12/2006,61.02,61.30,62.01,60.65,-,61.02
11/12/2006,61.22,62.21,62.25,61.05,-,61.22
08/12/2006,62.03,62.75,63.65,61.95,-,62.03
07/12/2006,62.49,62.31,62.76,61.55,-,62.49
06/12/2006,62.19,62.42,63.01,61.84,-,62.19
05/12/2006,62.43,62.42,63.25,61.53,-,62.43
04/12/2006,62.44,63.81,63.82,61.90,-,62.44
01/12/2006,63.43,62.85,63.70,62.24,-,63.43
30/11/2006,63.13,62.32,63.77,62.20,-,63.13
29/11/2006,62.46,60.99,62.54,60.95,-,62.46
28/11/2006,60.99,60.40,61.20,60.21,-,60.99
27/11/2006,60.32,59.89,60.44,59.26,-,60.32
22/11/2006,59.24,60.05,60.35,58.35,-,59.24
21/11/2006,60.17,58.96,60.40,58.61,-,60.17
20/11/2006,58.80,58.73,59.04,57.97,-,58.80
17/11/2006,55.81,56.25,56.48,54.86,-,55.81
16/11/2006,56.26,58.77,59.32,55.92,-,56.26
15/11/2006,58.76,58.45,59.40,58.30,-,58.76
14/11/2006,58.28,58.60,59.15,58.15,-,58.28
13/11/2006,58.58,59.60,59.92,58.25,-,58.58
10/11/2006,59.59,61.03,61.17,59.45,-,59.59
09/11/2006,61.16,60.00,61.33,59.90,-,61.16
08/11/2006,59.83,59.16,60.30,58.88,-,59.83
07/11/2006,58.93,60.12,60.20,58.89,-,58.93
06/11/2006,60.02,59.15,60.56,58.50,-,60.02
03/11/2006,59.14,57.86,59.35,57.77,-,59.14
02/11/2006,57.88,58.60,58.96,57.60,-,57.88
01/11/2006,58.71,58.60,59.45,57.80,-,58.71
31/10/2006,58.73,58.41,58.80,57.05,-,58.73
30/10/2006,58.36,60.75,61.05,58.22,-,58.36
27/10/2006,60.75,60.30,61.00,59.85,-,60.75
26/10/2006,60.36,61.58,61.79,60.10,-,60.36
25/10/2006,61.40,59.50,61.65,59.23,-,61.40
24/10/2006,59.35,58.89,59.70,58.42,-,59.35
23/10/2006,58.81,59.43,59.47,58.12,-,58.81
20/10/2006,56.82,58.61,59.40,56.55,-,56.82
19/10/2006,58.50,57.72,58.95,57.45,-,58.50
18/10/2006,57.65,59.10,59.50,57.35,-,57.65
17/10/2006,58.93,60.05,60.54,58.65,-,58.93
16/10/2006,59.94,58.86,60.12,58.06,-,59.94
13/10/2006,58.57,58.34,59.46,58.06,-,58.57
12/10/2006,57.86,57.40,58.47,57.22,-,57.86
11/10/2006,57.59,58.52,59.10,57.37,-,57.59
10/10/2006,58.52,59.95,60.68,58.40,-,58.52
09/10/2006,59.96,59.90,61.30,59.78,-,59.96
06/10/2006,59.76,60.04,60.28,58.84,-,59.76
05/10/2006,60.03,59.76,60.97,59.34,-,60.03
04/10/2006,59.41,58.50,59.78,57.75,-,59.41
03/10/2006,58.68,60.90,61.15,58.43,-,58.68
02/10/2006,61.03,62.80,63.32,60.84,-,61.03
29/09/2006,62.91,62.70,63.10,61.45,-,62.91
28/09/2006,62.76,62.99,64.00,62.39,-,62.76
27/09/2006,62.96,61.14,63.10,60.10,-,62.96
26/09/2006,61.01,61.44,62.00,60.60,-,61.01
25/09/2006,61.45,60.25,62.15,59.52,-,61.45
22/09/2006,60.55,61.71,62.26,60.19,-,60.55
21/09/2006,61.59,60.81,61.80,60.65,-,61.59
20/09/2006,60.46,61.70,61.83,60.00,-,60.46
19/09/2006,61.66,63.85,64.46,61.55,-,61.66
18/09/2006,63.80,63.49,64.45,62.85,-,63.80
15/09/2006,63.33,63.45,63.66,62.03,-,63.33
14/09/2006,63.22,64.27,64.65,63.00,-,63.22
13/09/2006,63.97,63.84,64.75,63.50,-,63.97
12/09/2006,63.76,65.59,66.44,63.59,-,63.76
11/09/2006,65.61,66.01,66.50,64.85,-,65.61
08/09/2006,66.25,67.20,67.60,66.00,-,66.25
07/09/2006,67.32,67.55,67.98,66.76,-,67.32
06/09/2006,67.50,68.65,68.85,67.45,-,67.50
05/09/2006,68.60,69.25,69.59,67.77,-,68.60
01/09/2006,69.19,70.29,70.66,69.01,-,69.19
31/08/2006,70.26,70.45,70.82,69.35,-,70.26
30/08/2006,70.03,69.77,70.53,68.65,-,70.03
29/08/2006,69.71,70.46,70.90,69.30,-,69.71
28/08/2006,70.61,72.20,72.20,70.15,-,70.61
25/08/2006,72.51,72.80,73.75,72.38,-,72.51
24/08/2006,72.36,71.65,73.00,71.37,-,72.36
23/08/2006,71.76,72.85,72.94,71.10,-,71.76
22/08/2006,72.63,72.45,72.85,72.10,-,72.63
21/08/2006,72.45,71.22,72.56,71.14,-,72.45
18/08/2006,71.14,70.48,71.19,69.60,-,71.14
17/08/2006,70.06,71.65,71.75,70.00,-,70.06
16/08/2006,71.89,72.93,73.15,71.53,-,71.89
15/08/2006,73.05,73.38,73.90,72.82,-,73.05
14/08/2006,73.53,73.79,73.95,72.60,-,73.53
11/08/2006,74.35,74.00,74.81,73.75,-,74.35
10/08/2006,74.00,76.25,76.52,73.90,-,74.00
09/08/2006,76.35,76.33,77.40,76.05,-,76.35
08/08/2006,76.31,77.05,77.45,76.15,-,76.31
07/08/2006,76.98,74.78,77.30,74.55,-,76.98
04/08/2006,74.76,75.60,75.68,74.15,-,74.76
03/08/2006,75.46,76.00,76.19,74.65,-,75.46
02/08/2006,75.81,74.92,76.50,74.90,-,75.81
01/08/2006,74.91,74.40,75.45,74.02,-,74.91
31/07/2006,74.40,73.50,74.48,72.77,-,74.40
28/07/2006,73.24,74.50,74.85,72.80,-,73.24
27/07/2006,74.54,73.90,74.92,73.72,-,74.54
26/07/2006,73.94,73.80,74.80,73.52,-,73.94
25/07/2006,73.75,75.10,75.78,73.55,-,73.75
24/07/2006,75.05,74.45,75.20,73.50,-,75.05
21/07/2006,74.43,74.07,75.20,73.90,-,74.43
20/07/2006,73.08,73.00,73.50,72.05,-,73.08
19/07/2006,72.66,73.90,74.11,71.65,-,72.66
18/07/2006,73.54,75.20,76.55,73.50,-,73.54
17/07/2006,75.30,76.91,77.74,75.20,-,75.30
14/07/2006,77.03,76.67,78.40,76.67,-,77.03
13/07/2006,76.70,74.98,76.85,74.91,-,76.70
12/07/2006,74.95,74.03,75.05,73.80,-,74.95
11/07/2006,74.16,73.51,74.60,73.34,-,74.16
10/07/2006,73.61,73.94,73.95,72.90,-,73.61
07/07/2006,74.09,75.02,75.78,73.85,-,74.09
06/07/2006,75.14,75.20,75.35,74.30,-,75.14
05/07/2006,75.19,73.95,75.40,73.38,-,75.19
30/06/2006,73.93,73.51,74.15,73.35,-,73.93
29/06/2006,73.52,72.20,73.55,72.15,-,73.52
28/06/2006,72.19,71.91,72.77,71.60,-,72.19
27/06/2006,71.92,71.74,72.50,71.60,-,71.92
26/06/2006,71.80,70.86,71.90,70.40,-,71.80
23/06/2006,70.87,70.85,71.30,70.28,-,70.87
22/06/2006,70.84,70.34,71.20,70.05,-,70.84
21/06/2006,70.33,69.34,70.75,68.80,-,70.33
20/06/2006,68.94,69.01,69.89,68.55,-,68.94
19/06/2006,68.98,69.87,70.11,68.55,-,68.98
16/06/2006,69.88,69.58,70.45,68.80,-,69.88
15/06/2006,69.50,69.03,70.25,69.00,-,69.50
14/06/2006,69.14,68.45,69.40,68.10,-,69.14
13/06/2006,68.56,70.24,70.43,68.30,-,68.56
12/06/2006,70.36,71.60,72.32,70.20,-,70.36
09/06/2006,71.63,70.28,71.80,69.95,-,71.63
08/06/2006,70.35,70.86,70.90,69.10,-,70.35
07/06/2006,70.82,72.40,72.58,70.50,-,70.82
06/06/2006,72.50,72.64,72.90,71.35,-,72.50
05/06/2006,72.60,72.70,73.84,72.10,-,72.60
02/06/2006,72.33,70.25,72.70,70.07,-,72.33
01/06/2006,70.34,71.26,71.90,70.05,-,70.34
31/05/2006,71.29,71.95,72.16,70.05,-,71.29
30/05/2006,72.03,71.31,72.75,71.20,-,72.03
26/05/2006,71.37,71.30,71.90,70.86,-,71.37
25/05/2006,71.32,69.91,71.38,69.36,-,71.32
24/05/2006,69.86,71.58,71.65,69.80,-,69.86
23/05/2006,71.76,70.05,72.15,69.85,-,71.76
22/05/2006,69.23,68.52,69.90,67.42,-,69.23
19/05/2006,68.53,69.45,69.93,68.01,-,68.53
18/05/2006,69.45,68.65,69.50,67.85,-,69.45
17/05/2006,68.69,69.35,70.10,68.20,-,68.69
16/05/2006,69.53,69.21,70.70,68.51,-,69.53
15/05/2006,69.41,71.90,72.04,69.35,-,69.41
12/05/2006,72.04,73.10,73.35,71.65,-,72.04
11/05/2006,73.32,72.13,73.90,71.98,-,73.32
10/05/2006,72.13,70.65,72.20,69.65,-,72.13
09/05/2006,70.69,69.84,71.45,69.62,-,70.69
08/05/2006,69.77,70.05,70.56,68.25,-,69.77
05/05/2006,70.19,70.20,70.70,69.70,-,70.19
04/05/2006,69.94,72.17,72.47,69.30,-,69.94
03/05/2006,72.28,74.63,74.99,72.25,-,72.28
02/05/2006,74.61,73.80,74.90,73.50,-,74.61
01/05/2006,73.70,71.70,73.75,71.42,-,73.70
28/04/2006,71.88,70.99,72.65,70.49,-,71.88
27/04/2006,70.97,71.93,72.01,70.75,-,70.97
26/04/2006,71.93,72.85,73.22,71.85,-,71.93
25/04/2006,72.88,73.28,74.00,71.75,-,72.88
24/04/2006,73.33,75.35,75.35,72.95,-,73.33
21/04/2006,75.17,73.50,75.35,72.73,-,75.17
20/04/2006,71.95,72.03,72.49,70.70,-,71.95
19/04/2006,72.17,71.29,72.40,70.70,-,72.17
18/04/2006,71.35,70.27,71.60,70.15,-,71.35
17/04/2006,70.40,69.55,70.45,69.30,-,70.40
13/04/2006,69.32,68.52,69.40,67.87,-,69.32
12/04/2006,68.62,68.95,69.60,68.45,-,68.62
11/04/2006,68.98,68.67,69.45,68.00,-,68.98
10/04/2006,68.74,67.40,68.95,67.22,-,68.74
07/04/2006,67.39,67.85,67.85,66.65,-,67.39
06/04/2006,67.94,67.11,68.20,67.10,-,67.94
05/04/2006,67.07,66.20,67.25,65.74,-,67.07
04/04/2006,66.23,66.65,66.65,65.60,-,66.23
03/04/2006,66.74,66.25,67.90,66.20,-,66.74
31/03/2006,66.63,67.05,67.14,65.60,-,66.63
30/03/2006,67.15,66.51,67.30,66.05,-,67.15
29/03/2006,66.45,66.10,66.70,65.58,-,66.45
28/03/2006,66.07,64.22,66.20,64.05,-,66.07
27/03/2006,64.16,64.40,64.55,63.45,-,64.16
24/03/2006,64.26,63.87,64.75,63.40,-,64.26
23/03/2006,63.91,61.90,64.00,61.87,-,63.91
22/03/2006,61.77,62.28,62.85,61.61,-,61.77
21/03/2006,60.57,60.41,61.00,59.60,-,60.57
20/03/2006,60.42,62.75,62.99,60.25,-,60.42
17/03/2006,62.77,63.45,63.70,62.70,-,62.77
16/03/2006,63.58,62.05,63.90,61.65,-,63.58
15/03/2006,62.17,62.94,63.20,62.00,-,62.17
14/03/2006,63.10,61.75,63.37,61.27,-,63.10
13/03/2006,61.77,60.05,61.90,59.58,-,61.77
10/03/2006,59.96,60.56,60.78,59.70,-,59.96
09/03/2006,60.47,60.01,60.90,59.55,-,60.47
08/03/2006,60.02,61.55,61.68,59.25,-,60.02
07/03/2006,61.58,62.32,62.75,61.10,-,61.58
06/03/2006,62.41,63.75,63.92,61.80,-,62.41
03/03/2006,63.67,63.53,63.79,62.70,-,63.67
02/03/2006,63.36,61.96,63.55,61.80,-,63.36
01/03/2006,61.97,61.58,62.35,61.46,-,61.97
28/02/2006,61.41,60.90,61.50,60.30,-,61.41
27/02/2006,61.00,62.80,62.85,60.85,-,61.00
24/02/2006,62.91,60.50,63.25,60.47,-,62.91
23/02/2006,60.54,60.91,61.15,59.70,-,60.54
22/02/2006,61.01,62.50,62.59,60.52,-,61.01
21/02/2006,61.10,61.25,61.50,60.50,-,61.10
17/02/2006,59.88,58.80,60.00,58.68,-,59.88
16/02/2006,58.46,57.70,58.80,57.55,-,58.46
15/02/2006,57.65,59.49,60.05,57.60,-,57.65
14/02/2006,59.57,61.18,61.30,59.50,-,59.57
13/02/2006,61.24,62.10,62.18,60.85,-,61.24
10/02/2006,61.84,62.64,63.00,61.20,-,61.84
09/02/2006,62.62,62.57,63.70,62.34,-,62.62
08/02/2006,62.55,63.19,63.49,62.30,-,62.55
07/02/2006,63.09,65.10,65.10,63.00,-,63.09
06/02/2006,65.11,65.60,66.62,64.90,-,65.11
03/02/2006,65.37,64.70,65.40,63.95,-,65.37
02/02/2006,64.68,66.20,67.19,64.40,-,64.68
01/02/2006,66.56,67.80,69.00,66.30,-,66.56
